,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Label
39583,618500,-20,1009,277,-318,962,60,-9,990,-58,0
117117,1829968,-121,980,366,-927,287,40,97,952,378,1
101737,1589656,-202,950,415,-936,268,0,19,942,320,0
25988,406078,-484,617,158,45,18,-1000,417,95,-893,0
34649,541406,-101,872,594,-945,148,90,38,942,378,0
11749,183593,121,39,-960,45,27,-969,427,76,-864,0
103138,1611546,-141,950,415,-936,277,-10,9,980,349,0
56565,883843,60,1039,346,-227,962,323,-194,1161,-233,1
61209,956406,-50,950,465,-936,296,50,77,961,359,1
55030,859859,-80,1019,287,-209,972,111,-67,1000,-174,2
54901,857843,-20,1019,297,-163,981,171,19,1123,-174,2
75617,1181531,191,1049,237,-200,1046,282,-126,847,-281,2
5771,90187,60,49,-960,27,46,-979,446,28,-873,0
8117,126843,111,-9,-891,54,-37,-959,-97,47,-1000,0
94081,1470031,-131,901,504,-945,259,50,-9,990,310,1
28616,447140,-60,1029,247,-290,935,90,-640,952,543,0
9131,142687,121,49,-970,27,18,-969,427,95,-873,0
36342,567859,-101,862,603,-963,138,70,38,952,398,0
79632,1244265,222,990,336,-145,972,232,-194,1095,-116,1
135420,2115953,20,892,534,-890,305,212,116,942,330,1
139366,2177609,-10,921,514,-909,287,222,116,942,349,1
10122,158171,101,49,-950,27,27,-979,427,76,-873,0
82769,1293281,70,990,287,-154,962,161,-106,1028,-116,1
54448,850765,-2383,29,178,909,824,1040,-106,980,-58,2
7458,116546,50,49,-990,254,574,-747,446,28,-883,0
37573,587093,-101,862,584,-972,138,90,38,942,388,0
6201,96906,70,49,-980,9,46,-969,456,38,-883,0
59769,933906,30,1000,267,-127,972,141,-97,1009,-165,1
95036,1484953,-131,911,504,-936,268,60,0,980,320,1
86107,1345437,10,990,336,-190,972,161,-126,1000,-165,1
36551,571125,-101,862,584,-972,148,101,38,942,378,0
81391,1271750,-40,1058,356,-481,925,40,19,990,-155,2
86285,1348218,30,980,326,-154,972,191,-97,990,-165,1
83065,1297906,70,1009,277,-127,972,171,-67,1019,-106,1
82434,1288046,121,1098,267,-381,1000,30,-135,1038,-300,2
73522,1148796,-70,931,465,-936,268,70,116,942,359,1
74560,1165015,60,990,306,-263,944,131,-126,1019,-58,1
63890,998296,-50,941,475,-936,287,80,87,961,339,1
9371,146437,111,49,-970,36,18,-969,446,76,-893,0
48565,758843,20,1000,306,-172,953,171,-126,1009,-155,1
59235,925562,101,1009,237,-81,990,141,-126,1000,-165,1
