,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Label
58457,913406,-454,901,366,-354,953,-30,291,1009,-262,2
110852,1732078,80,1029,207,-136,953,262,349,923,-213,1
62278,973109,30,1029,316,-245,953,313,330,971,-67,2
97755,1527437,141,1009,267,-90,953,232,281,885,-97,1
87503,1367250,131,980,326,-845,472,-70,-29,1028,-9,0
66583,1040375,424,794,415,100,935,323,77,923,-145,2
52618,822171,70,1039,306,-163,972,363,330,1009,-135,1
168893,2638968,111,1000,267,-190,925,262,-19,0,-990,0
79695,1245250,151,1000,316,-863,472,-90,-29,1009,0,1
172536,2695890,111,117,-940,9,27,-989,-349,323,-1019,0
144565,2258843,-595,901,326,-954,0,-181,-116,1019,29,1
17702,276609,141,990,207,-281,953,60,368,-9,-902,0
130363,2036937,262,1107,69,-727,1250,363,388,904,-58,1
136236,2128703,242,980,257,-827,435,-292,38,990,-97,1
15341,239718,-90,529,-1069,-127,55,-979,368,0,-922,0
126298,1973421,40,1009,257,-100,953,262,271,952,-203,0
151943,2374125,-494,843,366,-963,-18,-141,-97,1028,-19,1
66068,1032328,10,1000,267,-154,916,292,349,961,-106,2
98107,1532937,30,627,168,372,768,131,87,876,-135,1
38324,598828,-626,421,118,336,1925,585,514,1457,-194,1
86206,1346984,151,980,316,-863,462,-70,-29,1019,-19,0
158106,2470421,-515,813,425,-972,-18,-151,-116,1009,-9,0
126063,1969750,60,1000,277,-109,935,272,281,971,-184,0
131109,2048593,161,1009,247,-854,416,-222,-9,1009,-87,1
8462,132234,60,58,-960,-127,46,-979,368,0,-912,0
109002,1703171,101,1009,257,-118,962,242,310,933,-184,1
138823,2169125,242,970,227,-818,444,-323,19,1009,-87,1
131510,2054859,80,568,485,163,842,141,233,1095,-291,1
74880,1170015,141,980,316,-854,462,-80,-48,1028,19,1
9932,155203,70,49,-960,-136,55,-969,359,0,-912,0
